image_url,status,bytes,local_file
"https://www.pacegallery.com/media/images/191028-Sonia_Gomes_PORTRAIT-ph_Ana_Pigosso-18-.width-720.png",kept,666425,"/Users/amol/Downloads/art_party_artists_v2/images/Mixed/24c199cf7d63__191028-Sonia_Gomes_PORTRAIT-ph_Ana_Pigosso-18-.width-720.png"
"https://www.pacegallery.com/media/images/191028-Sonia_Gomes_PORTRAIT-ph_Ana_Pigosso-18-h.original.png",kept,2989894,"/Users/amol/Downloads/art_party_artists_v2/images/Mixed/a1dd48635e70__191028-Sonia_Gomes_PORTRAIT-ph_Ana_Pigosso-18-h.original.png"
"https://www.pacegallery.com/media/images/191028-Sonia_Gomes_PORTRAIT-ph_Ana_Pigosso-18.width-1100.png",kept,1603288,"/Users/amol/Downloads/art_party_artists_v2/images/Mixed/1ea2581de456__191028-Sonia_Gomes_PORTRAIT-ph_Ana_Pigosso-18.width-1100.png"
"https://www.pacegallery.com/media/images/191028-Sonia_Gomes_PORTRAIT-ph_Ana_Pigosso-18.width-1440.png",kept,2733432,"/Users/amol/Downloads/art_party_artists_v2/images/Mixed/03fca8ab80a8__191028-Sonia_Gomes_PORTRAIT-ph_Ana_Pigosso-18.width-1440.png"
"https://www.pacegallery.com/media/images/191028-Sonia_Gomes_PORTRAIT-ph_Ana_Pigosso-18.width-2000.png",duplicate_deleted,2989894,""
"https://www.pacegallery.com/media/images/1_plNmj-HfznXI19_lyakXIg.original.jpg",small_deleted,30708,""
"https://www.pacegallery.com/media/images/1_plNmj-HfznXI19_lyakXIg.width-1100.jpg",small_deleted,36163,""
"https://www.pacegallery.com/media/images/1_plNmj-HfznXI19_lyakXIg.width-1440.jpg",small_deleted,36163,""
"https://www.pacegallery.com/media/images/1_plNmj-HfznXI19_lyakXIg.width-2000.jpg",small_deleted,36163,""
"https://www.pacegallery.com/media/images/1_plNmj-HfznXI19_lyakXIg.width-360.jpg",small_deleted,17340,""
"https://www.pacegallery.com/media/images/1_plNmj-HfznXI19_lyakXIg.width-720.jpg",small_deleted,36163,""
"https://www.pacegallery.com/media/images/20190312_Gilliam_PTR_156BW.width-1100.jpg",kept,352509,"/Users/amol/Downloads/art_party_artists_v2/images/Mixed/7a08a4868024__20190312_Gilliam_PTR_156BW.width-1100.jpg"
"https://www.pacegallery.com/media/images/20190312_Gilliam_PTR_156BW.width-1440.jpg",kept,438770,"/Users/amol/Downloads/art_party_artists_v2/images/Mixed/0d5de146680c__20190312_Gilliam_PTR_156BW.width-1440.jpg"
"https://www.pacegallery.com/media/images/20190312_Gilliam_PTR_156BW.width-2000.jpg",kept,797267,"/Users/amol/Downloads/art_party_artists_v2/images/Mixed/5834c4ce66a1__20190312_Gilliam_PTR_156BW.width-2000.jpg"
"https://www.pacegallery.com/media/images/20190312_Gilliam_PTR_156BW.width-360.jpg",small_deleted,29782,""
"https://www.pacegallery.com/media/images/20190312_Gilliam_PTR_156BW.width-720.jpg",small_deleted,114950,""
"https://www.pacegallery.com/media/images/2020_PORTRAIT_LW_FOR_INTERVIEW_MAGAZINE_PHOT.width-1100.webp",kept,158338,"/Users/amol/Downloads/art_party_artists_v2/images/Mixed/f740594e9635__2020_PORTRAIT_LW_FOR_INTERVIEW_MAGAZINE_PHOT.width-1100.webp"
"https://www.pacegallery.com/media/images/2020_PORTRAIT_LW_FOR_INTERVIEW_MAGAZINE_PHOT.width-1440.webp",kept,271632,"/Users/amol/Downloads/art_party_artists_v2/images/Mixed/1ff95b8984d8__2020_PORTRAIT_LW_FOR_INTERVIEW_MAGAZINE_PHOT.width-1440.webp"
"https://www.pacegallery.com/media/images/2020_PORTRAIT_LW_FOR_INTERVIEW_MAGAZINE_PHOT.width-2000.webp",kept,476720,"/Users/amol/Downloads/art_party_artists_v2/images/Mixed/5d99dc2d46a5__2020_PORTRAIT_LW_FOR_INTERVIEW_MAGAZINE_PHOT.width-2000.webp"
"https://www.pacegallery.com/media/images/2020_PORTRAIT_LW_FOR_INTERVIEW_MAGAZINE_PHOTO.width-360.webp",small_deleted,23248,""
"https://www.pacegallery.com/media/images/2020_PORTRAIT_LW_FOR_INTERVIEW_MAGAZINE_PHOTO.width-720.webp",small_deleted,69036,""
"https://www.pacegallery.com/media/images/2020_PORTRAIT_LW_FOR_INTERVIEW_MAGAZINE_PHOTO_.original.webp",duplicate_deleted,476720,""
"https://www.pacegallery.com/media/images/2021_09_13_Pace_Nozkowski_Catalog_v01_4x5.width-1100.jpg",kept,212484,"/Users/amol/Downloads/art_party_artists_v2/images/Mixed/413cd326f284__2021_09_13_Pace_Nozkowski_Catalog_v01_4x5.width-1100.jpg"
"https://www.pacegallery.com/media/images/2021_09_13_Pace_Nozkowski_Catalog_v01_4x5.width-1440.jpg",kept,365386,"/Users/amol/Downloads/art_party_artists_v2/images/Mixed/82dc7c5daf11__2021_09_13_Pace_Nozkowski_Catalog_v01_4x5.width-1440.jpg"
"https://www.pacegallery.com/media/images/2021_09_13_Pace_Nozkowski_Catalog_v01_4x5.width-2000.jpg",kept,704396,"/Users/amol/Downloads/art_party_artists_v2/images/Mixed/380f4686466f__2021_09_13_Pace_Nozkowski_Catalog_v01_4x5.width-2000.jpg"
"https://www.pacegallery.com/media/images/2021_09_13_Pace_Nozkowski_Catalog_v01_4x5.width-360.jpg",small_deleted,32228,""
"https://www.pacegallery.com/media/images/2021_09_13_Pace_Nozkowski_Catalog_v01_4x5.width-720.jpg",small_deleted,99958,""
"https://www.pacegallery.com/media/images/2022_GHENIE_The_Hooligans_KOREAN_v01_01_4x5.width-1100.webp",small_deleted,104610,""
"https://www.pacegallery.com/media/images/2022_GHENIE_The_Hooligans_KOREAN_v01_01_4x5.width-1440.webp",kept,187344,"/Users/amol/Downloads/art_party_artists_v2/images/Mixed/02bd8d8cbdf0__2022_GHENIE_The_Hooligans_KOREAN_v01_01_4x5.width-1440.webp"
"https://www.pacegallery.com/media/images/2022_GHENIE_The_Hooligans_KOREAN_v01_01_4x5.width-2000.webp",kept,374988,"/Users/amol/Downloads/art_party_artists_v2/images/Mixed/9e99e0b2bebd__2022_GHENIE_The_Hooligans_KOREAN_v01_01_4x5.width-2000.webp"
"https://www.pacegallery.com/media/images/2022_GHENIE_The_Hooligans_KOREAN_v01_01_4x5.width-360.webp",small_deleted,14774,""
"https://www.pacegallery.com/media/images/2022_GHENIE_The_Hooligans_KOREAN_v01_01_4x5.width-720.webp",small_deleted,45838,""
"https://www.pacegallery.com/media/images/2022_JR_Offical_portrait_c_JR_-_Photo._Grego.width-1100.webp",kept,380248,"/Users/amol/Downloads/art_party_artists_v2/images/Mixed/fbb3db683540__2022_JR_Offical_portrait_c_JR_-_Photo._Grego.width-1100.webp"
"https://www.pacegallery.com/media/images/2022_JR_Offical_portrait_c_JR_-_Photo._Grego.width-1440.webp",kept,731244,"/Users/amol/Downloads/art_party_artists_v2/images/Mixed/742ab0faf462__2022_JR_Offical_portrait_c_JR_-_Photo._Grego.width-1440.webp"
"https://www.pacegallery.com/media/images/2022_JR_Offical_portrait_c_JR_-_Photo._Grego.width-2000.webp",kept,1432190,"/Users/amol/Downloads/art_party_artists_v2/images/Mixed/cd5b7ff65def__2022_JR_Offical_portrait_c_JR_-_Photo._Grego.width-2000.webp"
"https://www.pacegallery.com/media/images/2022_JR_Offical_portrait_c_JR_-_Photo._Gregoi.width-360.webp",small_deleted,33224,""
"https://www.pacegallery.com/media/images/2022_JR_Offical_portrait_c_JR_-_Photo._Gregoi.width-720.webp",kept,125210,"/Users/amol/Downloads/art_party_artists_v2/images/Mixed/ef1ecbde6985__2022_JR_Offical_portrait_c_JR_-_Photo._Gregoi.width-720.webp"
"https://www.pacegallery.com/media/images/2022_JR_Offical_portrait_c_JR_-_Photo._Gregoir.original.webp",duplicate_deleted,1432190,""
"https://www.pacegallery.com/media/images/2022_LAM_The_Imagination_at_Work_v01_4x5_Gym.width-1100.webp",small_deleted,102554,""
"https://www.pacegallery.com/media/images/2022_LAM_The_Imagination_at_Work_v01_4x5_Gym.width-1440.webp",kept,152966,"/Users/amol/Downloads/art_party_artists_v2/images/Mixed/3e9ba1332ec4__2022_LAM_The_Imagination_at_Work_v01_4x5_Gym.width-1440.webp"
"https://www.pacegallery.com/media/images/2022_LAM_The_Imagination_at_Work_v01_4x5_Gym.width-2000.webp",kept,245084,"/Users/amol/Downloads/art_party_artists_v2/images/Mixed/7c98f773b66c__2022_LAM_The_Imagination_at_Work_v01_4x5_Gym.width-2000.webp"
"https://www.pacegallery.com/media/images/2022_LAM_The_Imagination_at_Work_v01_4x5_Gymk.width-360.webp",small_deleted,18854,""
"https://www.pacegallery.com/media/images/2022_LAM_The_Imagination_at_Work_v01_4x5_Gymk.width-720.webp",small_deleted,54208,""
"https://www.pacegallery.com/media/images/2023_Catalogue_PICASSO_14_Sketchbooks_v05_4x.width-1100.webp",kept,185812,"/Users/amol/Downloads/art_party_artists_v2/images/Mixed/d45b43463aac__2023_Catalogue_PICASSO_14_Sketchbooks_v05_4x.width-1100.webp"
"https://www.pacegallery.com/media/images/2023_Catalogue_PICASSO_14_Sketchbooks_v05_4x.width-1440.webp",kept,326458,"/Users/amol/Downloads/art_party_artists_v2/images/Mixed/4aa2995f3c07__2023_Catalogue_PICASSO_14_Sketchbooks_v05_4x.width-1440.webp"
"https://www.pacegallery.com/media/images/2023_Catalogue_PICASSO_14_Sketchbooks_v05_4x.width-2000.webp",kept,665780,"/Users/amol/Downloads/art_party_artists_v2/images/Mixed/35fb076477aa__2023_Catalogue_PICASSO_14_Sketchbooks_v05_4x.width-2000.webp"
"https://www.pacegallery.com/media/images/2023_Catalogue_PICASSO_14_Sketchbooks_v05_4x5.width-360.webp",small_deleted,9304,""
"https://www.pacegallery.com/media/images/2023_Catalogue_PICASSO_14_Sketchbooks_v05_4x5.width-720.webp",small_deleted,71180,""
"https://www.pacegallery.com/media/images/2023_Catalogue_REINHARDT_v01_4x5.2e16d0ba.fill-1200x630.webp",small_deleted,18018,""
"https://www.pacegallery.com/media/images/2023_Catalogue_REINHARDT_v01_4x5.width-1100.webp",small_deleted,25916,""
"https://www.pacegallery.com/media/images/2023_Catalogue_REINHARDT_v01_4x5.width-1440.webp",small_deleted,79288,""
"https://www.pacegallery.com/media/images/2023_Catalogue_REINHARDT_v01_4x5.width-2000.webp",kept,225576,"/Users/amol/Downloads/art_party_artists_v2/images/Mixed/f447279140fc__2023_Catalogue_REINHARDT_v01_4x5.width-2000.webp"
"https://www.pacegallery.com/media/images/2023_Catalogue_REINHARDT_v01_4x5.width-360.webp",small_deleted,3298,""
"https://www.pacegallery.com/media/images/2023_Catalogue_REINHARDT_v01_4x5.width-720.webp",small_deleted,8340,""
"https://www.pacegallery.com/media/images/2023_Catalogue_REINHARDT_v02_16x9.width-1100.webp",small_deleted,8168,""
"https://www.pacegallery.com/media/images/2023_Catalogue_REINHARDT_v02_16x9.width-1440.webp",small_deleted,13112,""
"https://www.pacegallery.com/media/images/2023_Catalogue_REINHARDT_v02_16x9.width-2000.webp",small_deleted,49202,""
"https://www.pacegallery.com/media/images/2023_Catalogue_REINHARDT_v02_16x9.width-360.webp",small_deleted,1382,""
"https://www.pacegallery.com/media/images/2023_Catalogue_REINHARDT_v02_16x9.width-720.webp",small_deleted,4078,""
"https://www.pacegallery.com/media/images/2023_Catalogue_REINHARDT_v03_03_16x9.width-1100.webp",small_deleted,23190,""
"https://www.pacegallery.com/media/images/2023_Catalogue_REINHARDT_v03_03_16x9.width-1440.webp",small_deleted,35128,""
"https://www.pacegallery.com/media/images/2023_Catalogue_REINHARDT_v03_03_16x9.width-2000.webp",small_deleted,65448,""
"https://www.pacegallery.com/media/images/2023_Catalogue_REINHARDT_v03_03_16x9.width-360.webp",small_deleted,5950,""
"https://www.pacegallery.com/media/images/2023_Catalogue_REINHARDT_v03_03_16x9.width-720.webp",small_deleted,14066,""
"https://www.pacegallery.com/media/images/2023_Catalogue_REINHARDT_v03_04_16x9.width-1100.webp",small_deleted,13898,""
"https://www.pacegallery.com/media/images/2023_Catalogue_REINHARDT_v03_04_16x9.width-1440.webp",small_deleted,23992,""
"https://www.pacegallery.com/media/images/2023_Catalogue_REINHARDT_v03_04_16x9.width-2000.webp",small_deleted,46612,""
"https://www.pacegallery.com/media/images/2023_Catalogue_REINHARDT_v03_04_16x9.width-360.webp",small_deleted,2958,""
"https://www.pacegallery.com/media/images/2023_Catalogue_REINHARDT_v03_04_16x9.width-720.webp",small_deleted,6806,""
"https://www.pacegallery.com/media/images/2023_Catalogue_REINHARDT_v03_05_16x9.width-1100.webp",small_deleted,55136,""
"https://www.pacegallery.com/media/images/2023_Catalogue_REINHARDT_v03_05_16x9.width-1440.webp",small_deleted,94304,""
"https://www.pacegallery.com/media/images/2023_Catalogue_REINHARDT_v03_05_16x9.width-2000.webp",kept,174204,"/Users/amol/Downloads/art_party_artists_v2/images/Mixed/7093e0e28ceb__2023_Catalogue_REINHARDT_v03_05_16x9.width-2000.webp"
"https://www.pacegallery.com/media/images/2023_Catalogue_REINHARDT_v03_05_16x9.width-360.webp",small_deleted,6198,""
"https://www.pacegallery.com/media/images/2023_Catalogue_REINHARDT_v03_05_16x9.width-720.webp",small_deleted,22456,""
"https://www.pacegallery.com/media/images/2023_Catalogue_REINHARDT_v03_06_16x9.width-1100.webp",small_deleted,25798,""
"https://www.pacegallery.com/media/images/2023_Catalogue_REINHARDT_v03_06_16x9.width-1440.webp",small_deleted,43808,""
"https://www.pacegallery.com/media/images/2023_Catalogue_REINHARDT_v03_06_16x9.width-2000.webp",small_deleted,87018,""
"https://www.pacegallery.com/media/images/2023_Catalogue_REINHARDT_v03_06_16x9.width-360.webp",small_deleted,4796,""
"https://www.pacegallery.com/media/images/2023_Catalogue_REINHARDT_v03_06_16x9.width-720.webp",small_deleted,12730,""
"https://www.pacegallery.com/media/images/2023_Catalogue_REINHARDT_v06_4x5.width-1100.webp",small_deleted,32872,""
"https://www.pacegallery.com/media/images/2023_Catalogue_REINHARDT_v06_4x5.width-1440.webp",small_deleted,68554,""
"https://www.pacegallery.com/media/images/2023_Catalogue_REINHARDT_v06_4x5.width-2000.webp",kept,164480,"/Users/amol/Downloads/art_party_artists_v2/images/Mixed/1ee2b1c6eb6b__2023_Catalogue_REINHARDT_v06_4x5.width-2000.webp"
"https://www.pacegallery.com/media/images/2023_Catalogue_REINHARDT_v06_4x5.width-360.webp",small_deleted,3372,""
"https://www.pacegallery.com/media/images/2023_Catalogue_REINHARDT_v06_4x5.width-720.webp",small_deleted,11342,""
"https://www.pacegallery.com/media/images/2023_Catalogue_SAMARAS_Flowers_v01_4x5.width-1100.webp",small_deleted,58050,""
"https://www.pacegallery.com/media/images/2023_Catalogue_SAMARAS_Flowers_v01_4x5.width-1440.webp",small_deleted,91044,""
"https://www.pacegallery.com/media/images/2023_Catalogue_SAMARAS_Flowers_v01_4x5.width-2000.webp",kept,167242,"/Users/amol/Downloads/art_party_artists_v2/images/Mixed/57ba4afb35de__2023_Catalogue_SAMARAS_Flowers_v01_4x5.width-2000.webp"
"https://www.pacegallery.com/media/images/2023_Catalogue_SAMARAS_Flowers_v01_4x5.width-360.webp",small_deleted,11288,""
"https://www.pacegallery.com/media/images/2023_Catalogue_SAMARAS_Flowers_v01_4x5.width-720.webp",small_deleted,30240,""
"https://www.pacegallery.com/media/images/2024-08-22_TUTTLE_INSTALL_v50.max-800x4000.webp",small_deleted,56262,""
"https://www.pacegallery.com/media/images/2024_Book_CHUCK_CLOSE_v02.width-1100.webp",kept,317082,"/Users/amol/Downloads/art_party_artists_v2/images/Mixed/b3e643c88913__2024_Book_CHUCK_CLOSE_v02.width-1100.webp"
"https://www.pacegallery.com/media/images/2024_Book_CHUCK_CLOSE_v02.width-1440.webp",kept,576202,"/Users/amol/Downloads/art_party_artists_v2/images/Mixed/8de79526f3d5__2024_Book_CHUCK_CLOSE_v02.width-1440.webp"
"https://www.pacegallery.com/media/images/2024_Book_CHUCK_CLOSE_v02.width-2000.webp",kept,1113430,"/Users/amol/Downloads/art_party_artists_v2/images/Mixed/829fa0639835__2024_Book_CHUCK_CLOSE_v02.width-2000.webp"
"https://www.pacegallery.com/media/images/2024_Book_CHUCK_CLOSE_v02.width-360.webp",small_deleted,32132,""
"https://www.pacegallery.com/media/images/2024_Book_CHUCK_CLOSE_v02.width-720.webp",small_deleted,116944,""
"https://www.pacegallery.com/media/images/2024_Calder_Tokyo_Publication_v01_4x5.width-1100.webp",small_deleted,95720,""
"https://www.pacegallery.com/media/images/2024_Calder_Tokyo_Publication_v01_4x5.width-1440.webp",kept,173954,"/Users/amol/Downloads/art_party_artists_v2/images/Mixed/ac8c0a0e96a0__2024_Calder_Tokyo_Publication_v01_4x5.width-1440.webp"
"https://www.pacegallery.com/media/images/2024_Calder_Tokyo_Publication_v01_4x5.width-2000.webp",kept,336424,"/Users/amol/Downloads/art_party_artists_v2/images/Mixed/2196f091796d__2024_Calder_Tokyo_Publication_v01_4x5.width-2000.webp"
"https://www.pacegallery.com/media/images/2024_Calder_Tokyo_Publication_v01_4x5.width-360.webp",small_deleted,8036,""
"https://www.pacegallery.com/media/images/2024_Calder_Tokyo_Publication_v01_4x5.width-720.webp",small_deleted,34058,""
"https://www.pacegallery.com/media/images/2024_Catalogues_UFAN_VIALLAT_v01_4x5.width-1100.webp",small_deleted,107854,""
"https://www.pacegallery.com/media/images/2024_Catalogues_UFAN_VIALLAT_v01_4x5.width-1440.webp",kept,178228,"/Users/amol/Downloads/art_party_artists_v2/images/Mixed/cac742aed3a6__2024_Catalogues_UFAN_VIALLAT_v01_4x5.width-1440.webp"
"https://www.pacegallery.com/media/images/2024_Catalogues_UFAN_VIALLAT_v01_4x5.width-2000.webp",kept,336290,"/Users/amol/Downloads/art_party_artists_v2/images/Mixed/0293c59ab4d6__2024_Catalogues_UFAN_VIALLAT_v01_4x5.width-2000.webp"
"https://www.pacegallery.com/media/images/2024_Catalogues_UFAN_VIALLAT_v01_4x5.width-360.webp",small_deleted,18914,""
"https://www.pacegallery.com/media/images/2024_Catalogues_UFAN_VIALLAT_v01_4x5.width-720.webp",small_deleted,53328,""
"https://www.pacegallery.com/media/images/2025-11-06_MARTIN_06_edit1.width-1100.webp",small_deleted,31440,""
"https://www.pacegallery.com/media/images/2025-11-06_MARTIN_06_edit1.width-1440.webp",small_deleted,46152,""
"https://www.pacegallery.com/media/images/2025-11-06_MARTIN_06_edit1.width-2000.webp",small_deleted,73706,""
"https://www.pacegallery.com/media/images/2025-11-06_MARTIN_06_edit1.width-360.webp",small_deleted,7062,""
"https://www.pacegallery.com/media/images/2025-11-06_MARTIN_06_edit1.width-720.webp",small_deleted,17350,""
"https://www.pacegallery.com/media/images/22-041-AP-JPG.width-1100.webp",kept,223506,"/Users/amol/Downloads/art_party_artists_v2/images/Mixed/427a6d551351__22-041-AP-JPG.width-1100.webp"
"https://www.pacegallery.com/media/images/22-041-AP-JPG.width-1440.webp",kept,403356,"/Users/amol/Downloads/art_party_artists_v2/images/Mixed/1196d4ddc43d__22-041-AP-JPG.width-1440.webp"
"https://www.pacegallery.com/media/images/22-041-AP-JPG.width-2000.webp",kept,828910,"/Users/amol/Downloads/art_party_artists_v2/images/Mixed/06276a5465e3__22-041-AP-JPG.width-2000.webp"
"https://www.pacegallery.com/media/images/22-041-AP-JPG.width-360.webp",small_deleted,28176,""
"https://www.pacegallery.com/media/images/22-041-AP-JPG.width-720.webp",small_deleted,97286,""
"https://www.pacegallery.com/media/images/24-057-AP-JPG-2_web.width-1100.webp",kept,226316,"/Users/amol/Downloads/art_party_artists_v2/images/Mixed/58f7dd7d337c__24-057-AP-JPG-2_web.width-1100.webp"
"https://www.pacegallery.com/media/images/24-057-AP-JPG-2_web.width-1440.webp",kept,498492,"/Users/amol/Downloads/art_party_artists_v2/images/Mixed/747ed8ba8ddd__24-057-AP-JPG-2_web.width-1440.webp"
"https://www.pacegallery.com/media/images/24-057-AP-JPG-2_web.width-2000.webp",kept,1177054,"/Users/amol/Downloads/art_party_artists_v2/images/Mixed/a3c03bf80dec__24-057-AP-JPG-2_web.width-2000.webp"
"https://www.pacegallery.com/media/images/24-057-AP-JPG-2_web.width-360.webp",small_deleted,16516,""
"https://www.pacegallery.com/media/images/24-057-AP-JPG-2_web.width-720.webp",small_deleted,69246,""
"https://www.pacegallery.com/media/images/240212_Wesley_BK_Cover.width-1100.webp",kept,169846,"/Users/amol/Downloads/art_party_artists_v2/images/Mixed/7b3057991519__240212_Wesley_BK_Cover.width-1100.webp"
"https://www.pacegallery.com/media/images/240212_Wesley_BK_Cover.width-1440.webp",kept,254048,"/Users/amol/Downloads/art_party_artists_v2/images/Mixed/3f20d11935ad__240212_Wesley_BK_Cover.width-1440.webp"
"https://www.pacegallery.com/media/images/240212_Wesley_BK_Cover.width-2000.webp",kept,409720,"/Users/amol/Downloads/art_party_artists_v2/images/Mixed/c432ddbd4c1a__240212_Wesley_BK_Cover.width-2000.webp"
"https://www.pacegallery.com/media/images/240212_Wesley_BK_Cover.width-360.webp",small_deleted,28420,""
"https://www.pacegallery.com/media/images/240212_Wesley_BK_Cover.width-720.webp",small_deleted,85874,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-13.width-1100.webp",small_deleted,40162,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-13.width-1440.webp",small_deleted,59850,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-13.width-2000.webp",small_deleted,91650,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-13.width-360.webp",small_deleted,9232,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-13.width-720.webp",small_deleted,22930,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-17.width-1100.webp",small_deleted,59422,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-17.width-1440.webp",small_deleted,88910,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-17.width-2000.webp",kept,173886,"/Users/amol/Downloads/art_party_artists_v2/images/Mixed/ff73356e68dd__25.0611_pace_J.T-17.width-2000.webp"
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-17.width-360.webp",small_deleted,11162,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-17.width-720.webp",small_deleted,29128,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-25.width-1100.webp",small_deleted,21344,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-25.width-1440.webp",small_deleted,32558,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-25.width-2000.webp",small_deleted,68506,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-25.width-360.webp",small_deleted,3750,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-25.width-720.webp",small_deleted,9764,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-28.width-1100.webp",small_deleted,32726,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-28.width-1440.webp",small_deleted,55420,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-28.width-2000.webp",small_deleted,108132,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-28.width-360.webp",small_deleted,7014,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-28.width-720.webp",small_deleted,18090,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-33.width-1100.webp",small_deleted,18232,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-33.width-1440.webp",small_deleted,30966,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-33.width-2000.webp",small_deleted,54218,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-33.width-360.webp",small_deleted,4276,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-33.width-720.webp",small_deleted,9586,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-34.width-1100.webp",small_deleted,21508,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-34.width-1440.webp",small_deleted,41654,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-34.width-2000.webp",small_deleted,90458,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-34.width-360.webp",small_deleted,3790,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-34.width-720.webp",small_deleted,9562,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-35.width-1100.webp",small_deleted,15406,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-35.width-1440.webp",small_deleted,24030,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-35.width-2000.webp",small_deleted,36904,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-35.width-360.webp",small_deleted,4048,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-35.width-720.webp",small_deleted,9264,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-4.width-1100.webp",small_deleted,63650,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-4.width-1440.webp",small_deleted,100950,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-4.width-2000.webp",kept,177036,"/Users/amol/Downloads/art_party_artists_v2/images/Mixed/53e7e1dc8a4c__25.0611_pace_J.T-4.width-2000.webp"
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-4.width-360.webp",small_deleted,9676,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-4.width-720.webp",small_deleted,30900,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-40.width-1100.webp",small_deleted,18550,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-40.width-1440.webp",small_deleted,28404,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-40.width-2000.webp",small_deleted,51862,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-40.width-360.webp",small_deleted,4724,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-40.width-720.webp",small_deleted,10696,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-43.width-1100.webp",small_deleted,26056,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-43.width-1440.webp",small_deleted,55668,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-43.width-2000.webp",kept,126766,"/Users/amol/Downloads/art_party_artists_v2/images/Mixed/7ebed4c3552d__25.0611_pace_J.T-43.width-2000.webp"
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-43.width-360.webp",small_deleted,3360,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-43.width-720.webp",small_deleted,10012,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-46.width-1100.webp",small_deleted,15352,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-46.width-1440.webp",small_deleted,22448,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-46.width-2000.webp",small_deleted,35788,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-46.width-360.webp",small_deleted,3646,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-46.width-720.webp",small_deleted,8476,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-47.width-1100.webp",small_deleted,15092,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-47.width-1440.webp",small_deleted,22070,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-47.width-2000.webp",small_deleted,40722,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-47.width-360.webp",small_deleted,3322,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-47.width-720.webp",small_deleted,8268,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-5.width-1100.webp",small_deleted,62692,""
"https://www.pacegallery.com/media/images/25.0611_pace_J.T-5.width-1440.webp",small_deleted,89622,""
